Id,,
1,7,2/22/2013
1,7,3/1/2013
1,7,3/8/2013
1,7,3/15/2013
1,7,3/22/2013
1,7,3/29/2013
1,7,4/5/2013
1,7,4/12/2013
1,7,4/19/2013
1,7,4/26/2013
1,7,5/3/2013
1,7,5/10/2013
1,7,5/17/2013
1,7,5/24/2013
1,7,5/31/2013
1,7,6/7/2013
1,7,6/14/2013
1,7,6/21/2013
1,7,6/28/2013
1,7,7/5/2013
1,7,7/12/2013
1,7,7/19/2013
1,7,7/26/2013
1,8,11/2/2012
1,8,11/9/2012
1,8,11/16/2012
1,8,11/23/2012
1,8,11/30/2012
1,8,12/7/2012
1,8,12/14/2012
1,8,12/21/2012
1,8,12/28/2012
1,8,1/4/2013
1,8,1/11/2013
1,8,1/18/2013
1,8,1/25/2013
1,8,2/1/2013
1,8,2/8/2013
1,8,2/15/2013
1,8,2/22/2013
1,8,3/1/2013
1,8,3/8/2013
1,8,3/15/2013
1,8,3/22/2013
1,8,3/29/2013
1,8,4/5/2013
1,8,4/12/2013
1,8,4/19/2013
1,8,4/26/2013
1,8,5/3/2013
1,8,5/10/2013
1,8,5/17/2013
1,8,5/24/2013
1,8,5/31/2013
1,8,6/7/2013
1,8,6/14/2013
1,8,6/21/2013
1,8,6/28/2013
1,8,7/5/2013
1,8,7/12/2013
1,8,7/19/2013
1,8,7/26/2013
1,9,11/2/2012
1,9,11/9/2012
1,9,11/16/2012
1,9,11/23/2012
1,9,11/30/2012
1,9,12/7/2012
1,9,12/14/2012
1,9,12/21/2012
1,9,12/28/2012
1,9,1/4/2013
1,9,1/11/2013
1,9,1/18/2013
1,9,1/25/2013
1,9,2/1/2013
1,9,2/8/2013
1,9,2/15/2013
1,9,2/22/2013
1,9,3/1/2013
1,9,3/8/2013
1,9,3/15/2013
1,9,3/22/2013
1,9,3/29/2013
1,9,4/5/2013
1,9,4/12/2013
1,9,4/19/2013
1,9,4/26/2013
1,9,5/3/2013
1,9,5/10/2013
1,9,5/17/2013
1,9,5/24/2013
1,9,5/31/2013
1,9,6/7/2013
1,9,6/14/2013
1,9,6/21/2013
1,9,6/28/2013
1,9,7/5/2013
1,9,7/12/2013
1,9,7/19/2013
1,9,7/26/2013
1,10,11/2/2012
1,10,11/9/2012
1,10,11/16/2012
1,10,11/23/2012
1,10,11/30/2012
1,10,12/7/2012
1,10,12/14/2012
1,10,12/21/2012
1,10,12/28/2012
1,10,1/4/2013
1,10,1/11/2013
1,10,1/18/2013
1,10,1/25/2013
1,10,2/1/2013
1,10,2/8/2013
1,10,2/15/2013
1,10,2/22/2013
1,10,3/1/2013
1,10,3/8/2013
1,10,3/15/2013
1,10,3/22/2013
1,10,3/29/2013
1,10,4/5/2013
1,10,4/12/2013
1,10,4/19/2013
1,10,4/26/2013
1,10,5/3/2013
1,10,5/10/2013
1,10,5/17/2013
1,10,5/24/2013
1,10,5/31/2013
1,10,6/7/2013
1,10,6/14/2013
1,10,6/21/2013
1,10,6/28/2013
1,10,7/5/2013
1,10,7/12/2013
1,10,7/19/2013
1,10,7/26/2013
1,11,11/2/2012
1,11,11/9/2012
1,11,11/16/2012
1,11,11/23/2012
1,11,11/30/2012
1,11,12/7/2012
1,11,12/14/2012
1,11,12/21/2012
1,11,12/28/2012
1,11,1/4/2013
1,11,1/11/2013
1,11,1/18/2013
1,11,1/25/2013
1,11,2/1/2013
1,11,2/8/2013
1,11,2/15/2013
1,11,2/22/2013
1,11,3/1/2013
1,11,3/8/2013
1,11,3/15/2013
1,11,3/22/2013
1,11,3/29/2013
1,11,4/5/2013
1,11,4/12/2013
1,11,4/19/2013
1,11,4/26/2013
1,11,5/3/2013
1,11,5/10/2013
1,11,5/17/2013
1,11,5/24/2013
1,11,5/31/2013
1,11,6/7/2013
1,11,6/14/2013
1,11,6/21/2013
1,11,6/28/2013
1,11,7/5/2013
1,11,7/12/2013
1,11,7/19/2013
1,11,7/26/2013
1,12,11/2/2012
1,12,11/9/2012
1,12,11/16/2012
1,12,11/23/2012
1,12,11/30/2012
1,12,12/7/2012
1,12,12/14/2012
1,12,12/21/2012
1,12,12/28/2012
1,12,1/4/2013
1,12,1/11/2013
1,12,1/18/2013
1,12,1/25/2013
1,12,2/1/2013
1,12,2/8/2013
1,12,2/15/2013
1,12,2/22/2013
1,12,3/1/2013
1,12,3/8/2013
1,12,3/15/2013
1,12,3/22/2013
1,12,3/29/2013
1,12,4/5/2013
1,12,4/12/2013
1,12,4/19/2013
1,12,4/26/2013
1,12,5/3/2013
1,12,5/10/2013
1,12,5/17/2013
1,12,5/24/2013
1,12,5/31/2013
1,12,6/7/2013
1,12,6/14/2013
1,12,6/21/2013
1,12,6/28/2013
1,12,7/5/2013
1,12,7/12/2013
1,12,7/19/2013
1,12,7/26/2013
1,13,11/2/2012
1,13,11/9/2012
1,13,11/16/2012
1,13,11/23/2012
1,13,11/30/2012
1,13,12/7/2012
1,13,12/14/2012
1,13,12/21/2012
1,13,12/28/2012
1,13,1/4/2013
1,13,1/11/2013
1,13,1/18/2013
1,13,1/25/2013
1,13,2/1/2013
1,13,2/8/2013
1,13,2/15/2013
1,13,2/22/2013
1,13,3/1/2013
1,13,3/8/2013
1,13,3/15/2013
1,13,3/22/2013
1,13,3/29/2013
1,13,4/5/2013
1,13,4/12/2013
1,13,4/19/2013
1,13,4/26/2013
1,13,5/3/2013
1,13,5/10/2013
1,13,5/17/2013
1,13,5/24/2013
1,13,5/31/2013
1,13,6/7/2013
1,13,6/14/2013
1,13,6/21/2013
1,13,6/28/2013
1,13,7/5/2013
1,13,7/12/2013
1,13,7/19/2013
1,13,7/26/2013
1,14,11/2/2012
1,14,11/9/2012
1,14,11/16/2012
1,14,11/23/2012
1,14,11/30/2012
1,14,12/7/2012
1,14,12/14/2012
1,14,12/21/2012
1,14,12/28/2012
1,14,1/4/2013
1,14,1/11/2013
1,14,1/18/2013
1,14,1/25/2013
1,14,2/1/2013
1,14,2/8/2013
1,14,2/15/2013
1,14,2/22/2013
1,14,3/1/2013
1,14,3/8/2013
1,14,3/15/2013
1,14,3/22/2013
1,14,3/29/2013
1,14,4/5/2013
1,14,4/12/2013
1,14,4/19/2013
1,14,4/26/2013
1,14,5/3/2013
1,14,5/10/2013
1,14,5/17/2013
1,14,5/24/2013
1,14,5/31/2013
1,14,6/7/2013
1,14,6/14/2013
1,14,6/21/2013
1,14,6/28/2013
1,14,7/5/2013
1,14,7/12/2013
1,14,7/19/2013
1,14,7/26/2013
1,16,11/2/2012
1,16,11/9/2012
1,16,11/16/2012
1,16,11/23/2012
1,16,11/30/2012
1,16,12/7/2012
1,16,12/14/2012
1,16,12/21/2012
1,16,12/28/2012
1,16,1/4/2013
1,16,1/11/2013
1,16,1/18/2013
1,16,1/25/2013
1,16,2/1/2013
1,16,2/8/2013
1,16,2/15/2013
1,16,2/22/2013
1,16,3/1/2013
1,16,3/8/2013
1,16,3/15/2013
1,16,3/22/2013
1,16,3/29/2013
1,16,4/5/2013
1,16,4/12/2013
1,16,4/19/2013
1,16,4/26/2013
1,16,5/3/2013
1,16,5/10/2013
1,16,5/17/2013
1,16,5/24/2013
1,16,5/31/2013
1,16,6/7/2013
1,16,6/14/2013
1,16,6/21/2013
1,16,6/28/2013
1,16,7/5/2013
1,16,7/12/2013
1,16,7/19/2013
1,16,7/26/2013
1,17,11/2/2012
1,17,11/9/2012
1,17,11/16/2012
1,17,11/23/2012
1,17,11/30/2012
1,17,12/7/2012
1,17,12/14/2012
1,17,12/21/2012
1,17,12/28/2012
1,17,1/4/2013
1,17,1/11/2013
1,17,1/18/2013
1,17,1/25/2013
1,17,2/1/2013
1,17,2/8/2013
1,17,2/15/2013
1,17,2/22/2013
1,17,3/1/2013
1,17,3/8/2013
1,17,3/15/2013
1,17,3/22/2013
1,17,3/29/2013
1,17,4/5/2013
1,17,4/12/2013
1,17,4/19/2013
1,17,4/26/2013
1,17,5/3/2013
1,17,5/10/2013
1,17,5/17/2013
1,17,5/24/2013
1,17,5/31/2013
1,17,6/7/2013
1,17,6/14/2013
1,17,6/21/2013
1,17,6/28/2013
1,17,7/5/2013
1,17,7/12/2013
1,17,7/19/2013
1,17,7/26/2013
1,18,11/2/2012
1,18,11/9/2012
1,18,11/16/2012
1,18,11/23/2012
1,18,11/30/2012
1,18,12/7/2012
1,18,12/14/2012
1,18,12/21/2012
1,18,12/28/2012
1,18,1/4/2013
1,18,1/11/2013
1,18,1/18/2013
1,18,1/25/2013
1,18,2/1/2013
1,18,2/8/2013
1,18,2/15/2013
1,18,2/22/2013
1,18,3/1/2013
1,18,3/8/2013
1,18,3/15/2013
1,18,3/22/2013
1,18,3/29/2013
1,18,4/5/2013
1,18,4/12/2013
1,18,4/19/2013
1,18,4/26/2013
1,18,5/3/2013
1,18,5/10/2013
1,18,5/17/2013
1,18,5/24/2013
1,18,6/7/2013
1,18,7/5/2013
1,19,11/2/2012
1,19,11/9/2012
1,19,11/16/2012
1,19,11/23/2012
1,19,11/30/2012
1,19,12/7/2012
1,19,12/14/2012
1,19,12/21/2012
1,19,12/28/2012
1,19,1/4/2013
1,19,1/11/2013
1,19,1/18/2013
1,19,1/25/2013
1,19,2/1/2013
1,19,2/8/2013
1,19,2/15/2013
1,19,2/22/2013
1,19,3/1/2013
1,19,3/8/2013
1,19,3/15/2013
1,19,3/22/2013
1,19,3/29/2013
1,19,4/5/2013
1,19,4/12/2013
1,19,4/19/2013
1,19,4/26/2013
1,19,5/3/2013
1,19,5/10/2013
1,19,5/17/2013
1,19,5/24/2013
1,19,5/31/2013
1,19,6/7/2013
1,19,6/14/2013
1,19,6/21/2013
1,19,6/28/2013
1,19,7/5/2013
1,19,7/12/2013
1,19,7/19/2013
1,19,7/26/2013
1,20,11/2/2012
1,20,11/9/2012
1,20,11/16/2012
1,20,11/23/2012
1,20,11/30/2012
1,20,12/7/2012
1,20,12/14/2012
1,20,12/21/2012
1,20,12/28/2012
1,20,1/4/2013
1,20,1/11/2013
1,20,1/18/2013
1,20,1/25/2013
1,20,2/1/2013
1,20,2/8/2013
1,20,2/15/2013
1,20,2/22/2013
1,20,3/1/2013
1,20,3/8/2013
1,20,3/15/2013
1,20,3/22/2013
1,20,3/29/2013
1,20,4/5/2013
1,20,4/12/2013
1,20,4/19/2013
1,20,4/26/2013
1,20,5/3/2013
1,20,5/10/2013
1,20,5/17/2013
1,20,5/24/2013
1,20,5/31/2013
1,20,6/7/2013
1,20,6/14/2013
1,20,6/21/2013
1,20,6/28/2013
1,20,7/5/2013
1,20,7/12/2013
1,20,7/19/2013
1,20,7/26/2013
1,21,11/2/2012
1,21,11/9/2012
1,21,11/16/2012
1,21,11/23/2012
1,21,11/30/2012
1,21,12/7/2012
1,21,12/14/2012
1,21,12/21/2012
1,21,12/28/2012
1,21,1/4/2013
1,21,1/11/2013
1,21,1/18/2013
1,21,1/25/2013
1,21,2/1/2013
1,21,2/8/2013
1,21,2/15/2013
1,21,2/22/2013
1,21,3/1/2013
1,21,3/8/2013
1,21,3/15/2013
1,21,3/22/2013
1,21,3/29/2013
1,21,4/5/2013
1,21,4/12/2013
1,21,4/19/2013
1,21,4/26/2013
1,21,5/3/2013
1,21,5/10/2013
1,21,5/17/2013
1,21,5/24/2013
1,21,5/31/2013
1,21,6/7/2013
1,21,6/14/2013
1,21,6/21/2013
1,21,6/28/2013
1,21,7/5/2013
1,21,7/12/2013
1,21,7/19/2013
1,21,7/26/2013
1,22,11/2/2012
1,22,11/9/2012
1,22,11/16/2012
1,22,11/23/2012
1,22,11/30/2012
1,22,12/7/2012
1,22,12/14/2012
1,22,12/21/2012
1,22,12/28/2012
1,22,1/4/2013
1,22,1/11/2013
1,22,1/18/2013
1,22,1/25/2013
1,22,2/1/2013
1,22,2/8/2013
1,22,2/15/2013
1,22,2/22/2013
1,22,3/1/2013
1,22,3/8/2013
1,22,3/15/2013
1,22,3/22/2013
1,22,3/29/2013
1,22,4/5/2013
1,22,4/12/2013
1,22,4/19/2013
1,22,4/26/2013
1,22,5/3/2013
1,22,5/10/2013
1,22,5/17/2013
1,22,5/24/2013
1,22,5/31/2013
1,22,6/7/2013
1,22,6/14/2013
1,22,6/21/2013
1,22,6/28/2013
1,22,7/5/2013
1,22,7/12/2013
1,22,7/19/2013
1,22,7/26/2013
1,23,11/2/2012
1,23,11/9/2012
1,23,11/16/2012
1,23,11/23/2012
1,23,11/30/2012
1,23,12/7/2012
1,23,12/14/2012
1,23,12/21/2012
1,23,12/28/2012
1,23,1/4/2013
1,23,1/11/2013
1,23,1/18/2013
1,23,1/25/2013
1,23,2/1/2013
1,23,2/8/2013
1,23,2/15/2013
1,23,2/22/2013
1,23,3/1/2013
1,23,3/8/2013
1,23,3/15/2013
1,23,3/22/2013
1,23,3/29/2013
1,23,4/5/2013
1,23,4/12/2013
1,23,4/19/2013
1,23,4/26/2013
1,23,5/3/2013
1,23,5/10/2013
1,23,5/17/2013
1,23,5/24/2013
1,23,5/31/2013
1,23,6/7/2013
1,23,6/14/2013
1,23,6/21/2013
1,23,6/28/2013
1,23,7/5/2013
1,23,7/12/2013
1,23,7/19/2013
1,23,7/26/2013
1,24,11/2/2012
1,24,11/9/2012
1,24,11/16/2012
1,24,11/23/2012
1,24,11/30/2012
1,24,12/7/2012
1,24,12/14/2012
1,24,12/21/2012
1,24,12/28/2012
1,24,1/4/2013
1,24,1/11/2013
1,24,1/18/2013
1,24,1/25/2013
1,24,2/1/2013
1,24,2/8/2013
1,24,2/15/2013
1,24,2/22/2013
1,24,3/1/2013
1,24,3/8/2013
1,24,3/15/2013
1,24,3/22/2013
1,24,3/29/2013
1,24,4/5/2013
1,24,4/12/2013
1,24,4/19/2013
1,24,4/26/2013
1,24,5/3/2013
1,24,5/10/2013
1,24,5/17/2013
1,24,5/24/2013
1,24,5/31/2013
1,24,6/7/2013
1,24,6/14/2013
1,24,6/21/2013
1,24,6/28/2013
1,24,7/5/2013
1,24,7/12/2013
1,24,7/19/2013
1,24,7/26/2013
1,25,11/2/2012
1,25,11/9/2012
1,25,11/16/2012
1,25,11/23/2012
1,25,11/30/2012
1,25,12/7/2012
1,25,12/14/2012
1,25,12/21/2012
1,25,12/28/2012
1,25,1/4/2013
1,25,1/11/2013
1,25,1/18/2013
1,25,1/25/2013
1,25,2/1/2013
1,25,2/8/2013
1,25,2/15/2013
1,25,2/22/2013
1,25,3/1/2013
1,25,3/8/2013
1,25,3/15/2013
1,25,3/22/2013
1,25,3/29/2013
1,25,4/5/2013
1,25,4/12/2013
1,25,4/19/2013
1,25,4/26/2013
1,25,5/3/2013
1,25,5/10/2013
1,25,5/17/2013
1,25,5/24/2013
1,25,5/31/2013
1,25,6/7/2013
1,25,6/14/2013
1,25,6/21/2013
1,25,6/28/2013
1,25,7/5/2013
1,25,7/12/2013
1,25,7/19/2013
1,25,7/26/2013
1,26,11/2/2012
1,26,11/9/2012
1,26,11/16/2012
1,26,11/23/2012
1,26,11/30/2012
1,26,12/7/2012
1,26,12/14/2012
1,26,12/21/2012
1,26,12/28/2012
1,26,1/4/2013
1,26,1/11/2013
1,26,1/18/2013
1,26,1/25/2013
1,26,2/1/2013
1,26,2/8/2013
1,26,2/15/2013
1,26,2/22/2013
1,26,3/1/2013
1,26,3/8/2013
1,26,3/15/2013
1,26,3/22/2013
1,26,3/29/2013
1,26,4/5/2013
1,26,4/12/2013
1,26,4/19/2013
1,26,4/26/2013
1,26,5/3/2013
1,26,5/10/2013
1,26,5/17/2013
1,26,5/24/2013
1,26,5/31/2013
1,26,6/7/2013
1,26,6/14/2013
1,26,6/21/2013
1,26,6/28/2013
1,26,7/5/2013
1,26,7/12/2013
1,26,7/19/2013
1,26,7/26/2013
1,27,11/2/2012
1,27,11/9/2012
1,27,11/16/2012
1,27,11/23/2012
1,27,11/30/2012
1,27,12/7/2012
1,27,12/14/2012
1,27,12/21/2012
1,27,12/28/2012
1,27,1/4/2013
1,27,1/11/2013
1,27,1/18/2013
1,27,1/25/2013
1,27,2/1/2013
1,27,2/8/2013
1,27,2/15/2013
1,27,2/22/2013
1,27,3/1/2013
1,27,3/8/2013
1,27,3/15/2013
1,27,3/22/2013
1,27,3/29/2013
1,27,4/5/2013
1,27,4/12/2013
1,27,4/19/2013
1,27,4/26/2013
1,27,5/3/2013
1,27,5/10/2013
1,27,5/17/2013
1,27,5/24/2013
1,27,5/31/2013
1,27,6/7/2013
1,27,6/14/2013
1,27,6/21/2013
1,27,6/28/2013
1,27,7/5/2013
1,27,7/12/2013
1,27,7/19/2013
1,27,7/26/2013
1,28,11/2/2012
1,28,11/9/2012
1,28,11/16/2012
1,28,11/23/2012
1,28,11/30/2012
1,28,12/7/2012
1,28,12/14/2012
1,28,12/21/2012
1,28,12/28/2012
1,28,1/4/2013
1,28,1/11/2013
1,28,1/18/2013
1,28,1/25/2013
1,28,2/1/2013
1,28,2/8/2013
1,28,2/15/2013
1,28,2/22/2013
1,28,3/1/2013
1,28,3/8/2013
1,28,3/15/2013
1,28,3/22/2013
1,28,3/29/2013
1,28,4/5/2013
1,28,4/12/2013
1,28,4/19/2013
1,28,4/26/2013
1,28,5/3/2013
1,28,5/10/2013
1,28,5/17/2013
1,28,5/24/2013
1,28,5/31/2013
1,28,6/7/2013
1,28,6/14/2013
1,28,6/21/2013
1,28,6/28/2013
1,28,7/5/2013
1,28,7/12/2013
1,28,7/19/2013
1,28,7/26/2013
1,29,11/2/2012
1,29,11/9/2012
1,29,11/16/2012
1,29,11/23/2012
1,29,11/30/2012
1,29,12/7/2012
1,29,12/14/2012
1,29,12/21/2012
1,29,12/28/2012
1,29,1/4/2013
1,29,1/11/2013
1,29,1/18/2013
1,29,1/25/2013
1,29,2/1/2013
1,29,2/8/2013
1,29,2/15/2013
1,29,2/22/2013
1,29,3/1/2013
1,29,3/8/2013
1,29,3/15/2013
1,29,3/22/2013
1,29,3/29/2013
1,29,4/5/2013
1,29,4/12/2013
1,29,4/19/2013
1,29,4/26/2013
1,29,5/3/2013
1,29,5/10/2013
1,29,5/17/2013
1,29,5/24/2013
1,29,5/31/2013
1,29,6/7/2013
1,29,6/14/2013
1,29,6/21/2013
1,29,6/28/2013
1,29,7/5/2013
1,29,7/12/2013
1,29,7/19/2013
1,29,7/26/2013
1,30,11/2/2012
1,30,11/9/2012
1,30,11/16/2012
1,30,11/23/2012
1,30,11/30/2012
1,30,12/7/2012
1,30,12/14/2012
1,30,12/21/2012
1,30,12/28/2012
1,30,1/4/2013
1,30,1/11/2013
1,30,1/18/2013
1,30,1/25/2013
1,30,2/1/2013
1,30,2/8/2013
1,30,2/15/2013
1,30,2/22/2013
1,30,3/1/2013
1,30,3/8/2013
1,30,3/15/2013
1,30,3/22/2013
1,30,3/29/2013
1,30,4/5/2013
1,30,4/12/2013
1,30,4/19/2013
1,30,4/26/2013
1,30,5/3/2013
1,30,5/10/2013
1,30,5/17/2013
1,30,5/24/2013
1,30,5/31/2013
1,30,6/7/2013
1,30,6/14/2013
1,30,6/21/2013
1,30,6/28/2013
1,30,7/5/2013
1,30,7/12/2013
1,30,7/19/2013
1,30,7/26/2013
1,31,11/2/2012
1,31,11/9/2012
1,31,11/16/2012
1,31,11/23/2012
1,31,11/30/2012
1,31,12/7/2012
1,31,12/14/2012
1,31,12/21/2012
1,31,12/28/2012
1,31,1/4/2013
1,31,1/11/2013
1,31,1/18/2013
1,31,1/25/2013
1,31,2/1/2013
1,31,2/8/2013
1,31,2/15/2013
1,31,2/22/2013
1,31,3/1/2013
1,31,3/8/2013
1,31,3/15/2013
1,31,3/22/2013
1,31,3/29/2013
1,31,4/5/2013
1,31,4/12/2013
1,31,4/19/2013
1,31,4/26/2013
1,31,5/3/2013
1,31,5/10/2013
1,31,5/17/2013
1,31,5/24/2013
1,31,5/31/2013
1,31,6/7/2013
1,31,6/14/2013
1,31,6/21/2013
1,31,6/28/2013
1,31,7/5/2013
1,31,7/12/2013
1,31,7/19/2013
1,31,7/26/2013
1,32,11/2/2012
1,32,11/9/2012
1,32,11/16/2012
1,32,11/23/2012
1,32,11/30/2012
1,32,12/7/2012
1,32,12/14/2012
1,32,12/21/2012
1,32,12/28/2012
1,32,1/4/2013
1,32,1/11/2013
1,32,1/18/2013
1,32,1/25/2013
1,32,2/1/2013
1,32,2/8/2013
1,32,2/15/2013
1,32,2/22/2013
1,32,3/1/2013
1,32,3/8/2013
1,32,3/15/2013
1,32,3/22/2013
1,32,3/29/2013
1,32,4/5/2013
1,32,4/12/2013
1,32,4/19/2013
1,32,4/26/2013
1,32,5/3/2013
1,32,5/10/2013
1,32,5/17/2013
1,32,5/24/2013
1,32,5/31/2013
1,32,6/7/2013
1,32,6/14/2013
1,32,6/21/2013
1,32,6/28/2013
1,32,7/5/2013
1,32,7/12/2013
1,32,7/19/2013
1,32,7/26/2013
1,33,11/2/2012
1,33,11/9/2012
1,33,11/16/2012
1,33,11/23/2012
1,33,11/30/2012
1,33,12/7/2012
1,33,12/14/2012
1,33,12/21/2012
1,33,12/28/2012
1,33,1/4/2013
1,33,1/11/2013
1,33,1/18/2013
1,33,1/25/2013
1,33,2/1/2013
1,33,2/8/2013
1,33,2/15/2013
1,33,2/22/2013
1,33,3/1/2013
1,33,3/8/2013
1,33,3/15/2013
1,33,3/22/2013
1,33,3/29/2013
1,33,4/5/2013
1,33,4/12/2013
1,33,4/19/2013
1,33,4/26/2013
1,33,5/3/2013
1,33,5/10/2013
1,33,5/17/2013
1,33,5/24/2013
1,33,5/31/2013
1,33,6/7/2013
1,33,6/14/2013
1,33,6/21/2013
1,33,6/28/2013
1,33,7/5/2013
1,33,7/12/2013
1,33,7/19/2013
1,33,7/26/2013
1,34,11/2/2012
1,34,11/9/2012
1,34,11/16/2012
1,34,11/23/2012
1,34,11/30/2012
1,34,12/7/2012
1,34,12/14/2012
1,34,12/21/2012
1,34,12/28/2012
1,34,1/4/2013
1,34,1/11/2013
1,34,1/18/2013
1,34,1/25/2013
1,34,2/1/2013
1,34,2/8/2013
1,34,2/15/2013
1,34,2/22/2013
1,34,3/1/2013
1,34,3/8/2013
1,34,3/15/2013
1,34,3/22/2013
1,34,3/29/2013
1,34,4/5/2013
1,34,4/12/2013
1,34,4/19/2013
1,34,4/26/2013
1,34,5/3/2013
1,34,5/10/2013
1,34,5/17/2013
1,34,5/24/2013
